,game,model,experiment,episode,metric,value
265,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,Violated Request Count,0.0
266,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,Request Success Ratio,1.0
267,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,Main Score,50.0
268,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,repeats guess,0.0
269,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_6,total guess repetitions,0.0
270,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Aborted,0.0
271,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Lose,1.0
272,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Success,0.0
273,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Request Count,6.0
274,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Parsed Request Count,6.0
275,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Violated Request Count,0.0
276,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Request Success Ratio,1.0
277,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,Main Score,0.0
278,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,repeats guess,1.0
279,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_7,total guess repetitions,1.0
280,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Aborted,0.0
281,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Lose,0.0
282,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Success,1.0
283,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Request Count,6.0
284,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Parsed Request Count,6.0
285,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Violated Request Count,0.0
286,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Request Success Ratio,1.0
287,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,Main Score,50.0
288,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,repeats guess,0.0
289,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_8,total guess repetitions,0.0
290,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Aborted,0.0
291,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Lose,1.0
292,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Success,0.0
293,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Request Count,6.0
294,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Parsed Request Count,6.0
295,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Violated Request Count,0.0
296,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Request Success Ratio,1.0
297,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,Main Score,0.0
298,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,repeats guess,0.0
299,wordle,0_gemma-3-27b,1_medium_frequency_words_no_clue_no_critic,episode_9,total guess repetitions,0.0
300,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Aborted,0.0
301,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Lose,0.0
302,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Success,1.0
303,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Request Count,4.0
304,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Parsed Request Count,4.0
305,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Violated Request Count,0.0
306,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Request Success Ratio,1.0
307,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,Main Score,50.0
308,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,repeats guess,0.0
309,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_0,total guess repetitions,0.0
310,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Aborted,0.0
311,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Lose,1.0
312,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Success,0.0
313,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Request Count,6.0
314,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Parsed Request Count,6.0
315,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Violated Request Count,0.0
316,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Request Success Ratio,1.0
317,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,Main Score,0.0
318,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,repeats guess,0.0
319,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_1,total guess repetitions,0.0
320,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Aborted,0.0
321,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Lose,0.0
322,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Success,1.0
323,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Request Count,2.0
324,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Parsed Request Count,2.0
325,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Violated Request Count,0.0
326,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Request Success Ratio,1.0
327,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,Main Score,100.0
328,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,repeats guess,0.0
329,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_2,total guess repetitions,0.0
330,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Aborted,1.0
331,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Lose,0.0
332,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Success,0.0
333,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Request Count,3.0
334,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Parsed Request Count,2.0
335,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Violated Request Count,1.0
336,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Request Success Ratio,0.67
337,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,Main Score,
338,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,repeats guess,
339,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_3,total guess repetitions,
340,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Aborted,0.0
341,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Lose,1.0
342,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Success,0.0
343,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Request Count,6.0
344,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Parsed Request Count,6.0
345,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Violated Request Count,0.0
346,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Request Success Ratio,1.0
347,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,Main Score,0.0
348,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,repeats guess,0.0
349,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_4,total guess repetitions,0.0
350,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Aborted,1.0
351,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Lose,0.0
352,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Success,0.0
353,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Request Count,5.0
354,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Parsed Request Count,4.0
355,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Violated Request Count,1.0
356,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Request Success Ratio,0.8
357,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,Main Score,
358,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,repeats guess,
359,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_5,total guess repetitions,
360,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Aborted,0.0
361,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Lose,1.0
362,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Success,0.0
363,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Request Count,6.0
364,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Parsed Request Count,6.0
365,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Violated Request Count,0.0
366,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Request Success Ratio,1.0
367,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,Main Score,0.0
368,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,repeats guess,0.0
369,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_6,total guess repetitions,0.0
370,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Aborted,0.0
371,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Lose,1.0
372,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Success,0.0
373,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Request Count,6.0
374,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Parsed Request Count,6.0
375,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Violated Request Count,0.0
376,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Request Success Ratio,1.0
377,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,Main Score,0.0
378,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,repeats guess,0.0
379,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_7,total guess repetitions,0.0
380,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Aborted,0.0
381,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Lose,0.0
382,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Success,1.0
383,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Request Count,4.0
384,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Parsed Request Count,4.0
385,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Violated Request Count,0.0
386,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Request Success Ratio,1.0
387,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,Main Score,50.0
388,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,repeats guess,0.0
389,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_8,total guess repetitions,0.0
390,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Aborted,0.0
391,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Lose,0.0
392,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Success,1.0
393,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Request Count,4.0
394,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Parsed Request Count,4.0
395,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Violated Request Count,0.0
396,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Request Success Ratio,1.0
397,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,Main Score,50.0
398,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,repeats guess,0.0
399,wordle,0_gpt-4o-2024-08-06,0_high_frequency_words_no_clue_no_critic,episode_9,total guess repetitions,0.0
400,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Aborted,0.0
401,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Lose,0.0
402,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Success,1.0
403,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Request Count,6.0
404,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Parsed Request Count,6.0
405,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Violated Request Count,0.0
406,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Request Success Ratio,1.0
407,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,Main Score,20.0
408,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,repeats guess,0.0
409,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_0,total guess repetitions,0.0
410,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Aborted,1.0
411,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Lose,0.0
412,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Success,0.0
413,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Request Count,5.0
414,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Parsed Request Count,4.0
415,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Violated Request Count,1.0
416,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Request Success Ratio,0.8
417,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,Main Score,
418,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,repeats guess,
419,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_1,total guess repetitions,
420,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Aborted,0.0
421,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Lose,0.0
422,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Success,1.0
423,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Request Count,5.0
424,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Parsed Request Count,5.0
425,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Violated Request Count,0.0
426,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Request Success Ratio,1.0
427,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,Main Score,30.0
428,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,repeats guess,0.0
429,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_10,total guess repetitions,0.0
430,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Aborted,0.0
431,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Lose,0.0
432,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Success,1.0
433,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Request Count,8.0
434,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Parsed Request Count,8.0
435,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Violated Request Count,0.0
436,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Request Success Ratio,1.0
437,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,Main Score,30.0
438,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,repeats guess,0.0
439,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_11,total guess repetitions,0.0
440,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Aborted,0.0
441,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Lose,0.0
442,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Success,1.0
443,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Request Count,2.0
444,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Parsed Request Count,2.0
445,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Violated Request Count,0.0
446,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Request Success Ratio,1.0
447,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,Main Score,100.0
448,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,repeats guess,0.0
449,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_12,total guess repetitions,0.0
450,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Aborted,0.0
451,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Lose,0.0
452,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Success,1.0
453,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Request Count,3.0
454,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Parsed Request Count,3.0
455,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Violated Request Count,0.0
456,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Request Success Ratio,1.0
457,wordle,0_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Main Score,100.0
